timbre,[50 linear|500 linear|1000 linear],mean_squared_error,1024,100,66,565.1779490914153
timbre,[500 sigmoid|50 sigmoid|100 sigmoid|50 sigmoid],mean_squared_error,1024,100,100,308.13659509930636
timbre,[1000 sigmoid|50 sigmoid|500 sigmoid|100 sigmoid],mean_squared_error,1024,100,100,304.9785858771623
timbre,[50 linear|1000 linear|500 linear|100 linear],mean_squared_error,1024,100,50,559.9467834551775
timbre,[500 sigmoid|50 sigmoid|500 sigmoid|50 sigmoid],mean_squared_error,1024,100,100,306.758743957479
timbre,[100 linear|1000 linear|50 linear|1000 linear],mean_squared_error,1024,100,23,565.2536763693726
timbre,[500 linear|1000 linear|50 linear|50 linear],mean_squared_error,1024,100,48,569.7472522936841
timbre,[1000 linear|1000 linear|500 linear|100 linear],mean_squared_error,1024,100,19,672.8665982432343
timbre,[100 linear|100 linear|50 linear|100 linear],mean_squared_error,1024,100,24,563.5058968533691
timbre,[50 linear|50 linear|100 linear|50 linear],mean_squared_error,1024,100,22,568.3965698060015
timbre,[1000 tanh|500 tanh|100 tanh|100 tanh],mean_squared_error,1024,100,73,316.54283311912667
timbre,[1000 tanh|1000 tanh|50 tanh],mean_squared_error,1024,100,41,330.30919101039547
timbre,[100 sigmoid|50 sigmoid|100 sigmoid|500 sigmoid],mean_squared_error,1024,100,100,313.61563746459944
timbre,[50 sigmoid|50 sigmoid|500 sigmoid|500 sigmoid],mean_squared_error,1024,100,100,325.2744124176271
timbre,[100 linear|1000 linear|50 linear|50 linear],mean_squared_error,1024,100,49,564.2677025422815
timbre,[500 tanh|100 tanh|100 tanh|50 tanh],mean_squared_error,1024,100,45,322.95529430345067
timbre,[50 sigmoid|50 sigmoid|100 sigmoid],mean_squared_error,1024,100,100,325.23465308125407
timbre,[1000 tanh|50 tanh|100 tanh],mean_squared_error,1024,100,84,317.91669120567923
timbre,[100 tanh|50 tanh|100 tanh|1000 tanh],mean_squared_error,1024,100,64,327.62345800546154
timbre,[1000 tanh|500 tanh|1000 tanh|100 tanh],mean_squared_error,1024,100,51,325.0846845715944
timbre,[500 tanh|500 tanh|100 tanh],mean_squared_error,1024,100,73,315.7279087413668
timbre,[100 linear|50 linear|50 linear|500 linear],mean_squared_error,1024,100,49,561.7833785599357
timbre,[500 sigmoid|1000 sigmoid|100 sigmoid|100 sigmoid],mean_squared_error,1024,100,88,303.7396863484294
timbre,[500 tanh|50 tanh|100 tanh],mean_squared_error,1024,100,87,312.8577492884788
timbre,[100 tanh|100 tanh|50 tanh|100 tanh],mean_squared_error,1024,100,69,322.0559032399172
timbre,[100 tanh|500 tanh|50 tanh|100 tanh],mean_squared_error,1024,100,68,325.96063910848835
timbre,[100 sigmoid|500 sigmoid|100 sigmoid|1000 sigmoid],mean_squared_error,1024,100,91,314.33611387638285
timbre,[50 tanh|50 tanh|50 tanh|500 tanh],mean_squared_error,1024,100,61,332.13165749339095
timbre,[50 linear|100 linear],mean_squared_error,1024,100,38,566.9809466314514
timbre,[50 sigmoid|1000 sigmoid|50 sigmoid],mean_squared_error,1024,100,69,333.7886337918709
timbre,[50 linear|500 linear|100 linear],mean_squared_error,1024,100,34,610.042760672914
timbre,[100 sigmoid|1000 sigmoid|1000 sigmoid|1000 sigmoid],mean_squared_error,1024,100,75,314.70015252519397
timbre,[100 linear|50 linear|50 linear|50 linear],mean_squared_error,1024,100,30,565.0872784703271
timbre,[50 linear|1000 linear|50 linear|50 linear],mean_squared_error,1024,100,37,560.1899429354366
